hit	-8.641178385959385
by	-5.1892878899817125
new	-6.150363299485219
taxes	-9.182081464962655
we	-6.680145075329852
wouldn	-11.22406544410759
able	-8.98210497292998
do	-7.917394235937551
business	-7.2188735873164624
spokesman	-7.178952319872481
leading	-8.55602057761908
firm	-7.667038121098456
matsushita	-12.958666499495697
electric	-9.080545045743232
industrial	-7.637283860016663
co	-6.509249818228792
ltd	-6.78488039559376
lt	-4.9866603593627605
mc	-13.364131607603861
if	-6.708047963550472
remain	-8.301536574576893
place	-8.81025471600332
any	-7.227485050651381
length	-11.349228587061596
time	-7.334648993308358
beyond	-10.12545315543948
few	-8.672783725374718
months	-7.119964706940125
mean	-9.557469117833541
complete	-9.174476865577436
erosion	-11.49232943070227
subject	-8.135700368519991
tom	-11.012756350440384
murtha	-12.265519318935752
stock	-6.182919963433925
analyst	-8.199345633680347
office	-8.597693274019647
broker	-9.962934225941705
james	-8.76901175746927
capel	-10.65608140650165
taiwan	-8.205076308389332
are	-5.981696151492086
also	-6.220514004899739
worried	-10.36839933404987
aware	-10.36839933404987
seriousness	-12.958666499495697
threat	-9.766819347015415
because	-7.0762730474420765
serves	-10.838402963295605
as	-5.628916810454184
warning	-10.446360875519582
us	-8.744072809122018
senior	-8.433261281976467
taiwanese	-11.22406544410759
official	-6.9806249727198555
who	-7.647103906197639
asked	-8.03625543881428
named	-9.220996881212328
had	-6.059279470184076
surplus	-7.48779736774951
last	-5.973024681856488
year	-5.130761278313684
pct	-4.866121235604397
with	-5.328367063102826
helped	-9.312346659800555
swell	-13.364131607603861
foreign	-6.787662038555637
exchange	-6.675776893657099
reserves	-7.38019532691667
largest	-8.10663623557608
must	-8.225396310880289
quickly	-9.472311309493234
open	-8.038685573667571
our	-7.836688618064067
remove	-10.296078672470244
barriers	-9.882891518268169
cut	-7.24934384446388
import	-8.024192566365004
allow	-8.682000380479641
want	-8.729402619374225
defuse	-11.860054210827586
problems	-8.48512475598604
possible	-8.043563632121005
paul	-9.452108602175715
sheen	-14.057278788163806
chairman	-7.43720558163345
textile	-9.867624046137381
safe	-11.572372138375806
group	-6.401888143337654
south	-7.566555253661299
korea	-8.641178385959385
promotion	-10.96623633480549
association	-8.017024076886392
dispute	-8.945290999807263
pressure	-8.411831890520569
whose	-9.61462753167349
chief	-8.323937511266061
similar	-8.951333314263225
those	-8.070826782879369
up	-6.313575529990053
malaysia	-9.108518897785638
officers	-10.296078672470244
tough	-9.930144403118714
hard	-9.039998951348881
producers	-7.720453057017365
third	-7.88349268426187
countries	-7.206093860670063
expand	-9.060066514399692
sales	-6.353368578547495
hong	-8.98210497292998
kong	-8.93928497574705
where	-8.48512475598604
newspapers	-10.530918263547644
have	-6.015865878770759
been	-6.421974901904392
selling	-8.455159967284105
manufacturers	-9.482567809660424
share	-5.998951481582848
view	-9.053332482218346
other	-6.6469316903427815
such	-7.529320870541255
commercial	-8.28583766503379
advantage	-10.086986874611684
outweighed	-12.265519318935752
further	-7.269433805854226
block	-9.236997222558768
is	-5.112467683998271
very	-7.998155592582009
lawrence	-10.879224957815861
mills	-9.662829633491368
director	-8.623556784609566
general	-7.447929544996426
federation	-9.753213694959637
industry	-7.108381565850494
whole	-9.412887889022434
purpose	-10.41969262843742
prevent	-9.329890969451466
one	-6.063321240590241
day	-7.516248788973903
extended	-9.053332482218346
sources	-7.280771795791623
much	-7.858800071671498
more	-6.517719958862775
serious	-9.312346659800555
disadvantage	-11.97783724648397
action	-7.921713897082067
restraining	-11.284690065924025
he	-5.497984420728933
was	-5.388910768950451
biggest	-9.513984005893802
export	-7.084672536862053
market	-6.115983217257274
accounting	-9.0944341579039
over	-6.769034387143682
domestically	-10.879224957815861
produced	-8.76901175746927
australian	-8.539825891699099
government	-6.601402100671981
awaiting	-10.725074277988602
outcome	-10.250616298393487
talks	-7.476639650878857
interest	-6.824545651986191
concern	-8.75896142161577
minister	-7.449278162867719
john	-9.159438988212894
button	-13.364131607603861
canberra	-13.364131607603861
friday	-8.304706149338173
this	-5.892199529358739
kind	-9.962934225941705
deterioration	-10.530918263547644
relations	-9.557469117833541
two	-6.169319451563861
which	-5.850422359764155
trading	-7.40829423813903
partners	-8.336967011556395
ours	-12.447840875729705
matter	-9.78061266914775
australia	-8.444150681775735
concerns	-10.031927097428657
centred	-11.754693695169761
coal	-9.356798422371389
beef	-8.710171257446337
significant	-8.826170171309219
country	-7.803449976588333
meanwhile	-10.049945602931334
diplomatic	-10.530918263547644
manoeuvres	-12.958666499495697
solve	-10.39371714203416
stand	-9.766819347015415
off	-7.758329541307863
continue	-7.715157369442655
ruling	-9.220996881212328
liberal	-10.530918263547644
democratic	-10.207131186453747
party	-9.278155295052276
yesterday	-7.517692832546136
outlined	-10.530918263547644
package	-9.01385367124456
measures	-8.39431830802786
economy	-7.625947706230328
proposed	-7.741920786641471
include	-7.91309315403816
large	-8.196492564697941
supplementary	-11.97783724648397
budget	-7.838678668472077
record	-6.887159244714178
public	-7.8960714664687295
works	-10.343706721459498
spending	-8.51601524300538
first	-6.497719292156106
half	-7.609972925622593
financial	-7.230733564607212
call	-8.820836825333856
stepped	-11.166907030267641
an	-5.632858996899923
emergency	-9.867624046137381
measure	-9.115636365554503
stimulate	-9.61462753167349
despite	-8.346851770788936
prime	-8.096273448540533
yasuhiro	-10.343706721459498
nakasone	-9.253257743430549
avowed	-14.057278788163806
fiscal	-7.765709648605486
reform	-9.303688597057441
program	-7.756492993500562
deputy	-9.546419281646957
representative	-9.253257743430549
michael	-9.687830935696784
smith	-9.626461989320493
makoto	-12.265519318935752
kuroda	-11.572372138375806
international	-6.7988666375685
miti	-9.5799419736856
due	-7.2876368113113035
meet	-8.35683521477312
washington	-8.165634576338036
week	-6.627757945377344
effort	-9.197466383802134
end	-6.931191514864682
china	-7.844672692412288
daily	-8.48132968501749
says	-7.260455069888951
vermin	-13.364131607603861
eat	-12.265519318935752
grain	-7.519138964396136
stocks	-7.765709648605486
survey	-9.42254979993417
provinces	-10.689982958177332
seven	-7.6211284197943785
cities	-11.012756350440384
showed	-8.458856829165432
consume	-12.670984427043916
each	-7.756492993500562
tonnes	-6.228842429006221
or	-5.971484086882238
fruit	-10.799182250142325
output	-7.5119291278293865
left	-9.115636365554503
rot	-11.659383515365436
its	-5.147773275217705
vegetables	-11.49232943070227
paper	-8.881129055589977
blamed	-10.65608140650165
waste	-9.535490211114766
inadequate	-10.41969262843742
storage	-9.482567809660424
bad	-9.766819347015415
preservation	-12.447840875729705
methods	-10.473759849707696
launched	-9.626461989320493
national	-7.229649553660954
programme	-10.207131186453747
reduce	-8.098854095134024
calling	-10.250616298393487
improved	-8.79458859925892
technology	-8.729402619374225
greater	-9.01385367124456
production	-6.765622578989345
additives	-12.958666499495697
gave	-8.719740708462488
no	-6.747397302339019
details	-8.470030129763556
revise	-11.061546514609816
energy	-7.732919825782496
demand	-7.522037517150148
downwards	-11.112839808997366
ministry	-7.7437307418867105
supply	-7.619527138427404
outlook	-8.98210497292998
august	-8.512101343684243
forecast	-7.782516766921868
downtrend	-12.447840875729705
expected	-6.827440010012555
lower	-7.307347594375236
projection	-11.112839808997366
primary	-9.007422780914268
supplies	-8.789420629100478
kilolitres	-14.057278788163806
kl	-13.364131607603861
decision	-8.179543006384167
follows	-9.197466383802134
emergence	-12.447840875729705
structural	-10.59154288536408
changes	-8.447806992978846
following	-8.073342507476616
rise	-6.870377767752174
value	-7.747360509937289
yen	-7.252664268101182
decline	-7.993493579476198
domestic	-7.506198453120401
power	-8.729402619374225
planning	-9.286594163698142
work	-8.383955520992314
out	-7.378936673509474
revised	-8.11974258308138
through	-7.46972877333901
deliberations	-12.447840875729705
committee	-7.939181590122458
meetings	-9.347748586851472
agency	-8.216637130790408
natural	-8.383955520992314
resources	-8.17117475671365
review	-8.734268809025398
breakdown	-10.319609169880438
including	-7.7731446270930045
oil	-5.964122090441168
nuclear	-10.14525578273566
gas	-7.3528644331996995
provided	-9.007422780914268
bulk	-9.546419281646957
ended	-7.445237753330714
march	-6.430708581873146
supplying	-11.284690065924025
estimated	-7.7133983540374755
kilowatt	-12.958666499495697
hour	-10.446360875519582
basis	-8.135700368519991
followed	-9.338779916868711
liquefied	-11.572372138375806
noted	-8.14648214412328
thai	-9.726545447877475
deficit	-7.284198412508271
widens	-11.754693695169761
quarter	-6.5332573729576815
thailand	-9.347748586851472
widened	-10.501930726674392
baht	-11.061546514609816
ago	-7.557491747507952
economics	-10.186077777255916
department	-7.16666966801664
janunary	-14.057278788163806
rose	-6.837636748033071
climate	-10.59154288536408
resulted	-9.535490211114766
increase	-6.991665424566089
raw	-9.49293059669597
materials	-9.213091701705215
semi	-9.946404923990494
finished	-10.228637391674711
bill	-7.891860933932386
however	-7.608389394016949
fell	-7.261573012990292
prices	-6.363341462654534
expanded	-10.031927097428657
growth	-7.001103504063396
smaller	-9.568642418431667
than	-6.570665475023851
earnings	-7.070712328757379
key	-8.580815236232295
commodities	-9.220996881212328
rice	-8.78427922960006
declined	-8.117107535443374
maize	-8.659116086646053
sugar	-7.386512467317932
tin	-9.03339826731753
canned	-11.754693695169761
pineapples	-14.057278788163806
registering	-12.447840875729705
high	-7.503345384137995
were	-6.020705378456493
jewellery	-12.447840875729705
clothing	-11.284690065924025
rubber	-8.650107016703688
indonesia	-8.623556784609566
sees	-7.898183399671873
cpo	-11.349228587061596
price	-6.546848231785799
rising	-8.370303431823986
sharply	-8.572481854673152
expects	-7.614738621695607
crude	-7.442553187960045
palm	-8.975874423179343
tonne	-8.28583766503379
fob	-9.837771082987699
sometime	-11.22406544410759
better	-8.55602057761908
european	-7.568073856838489
fall	-7.425277010768176
malaysian	-9.535490211114766
hasrul	-14.057278788163806
harahap	-12.958666499495697
junior	-11.112839808997366
tree	-11.97783724648397
crops	-8.93928497574705
indonesian	-9.700569961474214
reporters	-8.500450726464269
sumatran	-13.364131607603861
now	-7.193475396710852
around	-7.301509866179551
cif	-10.473759849707696
delivery	-8.695986622454381
rotterdam	-10.14525578273566
traders	-7.67885260451222
maintain	-9.007422780914268
making	-8.14648214412328
recent	-7.675462770757708
purchases	-8.508202703268587
so	-7.7455439790108915
possibly	-9.78061266914775
second	-7.805374904997917
producer	-8.415371717225693
after	-6.445436388583389
forced	-9.638438180367208
ensure	-10.031927097428657
during	-7.544048677251499
moslem	-12.958666499495697
fasting	-12.958666499495697
month	-6.901882486267072
ramadan	-11.97783724648397
cover	-9.130025103006602
temporary	-9.122804855033115
shortage	-9.020326185750177
lose	-10.343706721459498
calendar	-9.261488242567065
according	-8.17117475671365
central	-7.271691143155876
bank	-5.853701051225854
figures	-7.5119291278293865
ship	-9.130025103006602
ban	-9.946404923990494
ends	-9.278155295052276
nsw	-11.418221458548548
ports	-9.626461989320493
tug	-11.754693695169761
crews	-11.418221458548548
wales	-11.284690065924025
victoria	-11.418221458548548
western	-8.213734371132446
lifted	-10.16545849005318
flag	-10.186077777255916
ships	-8.836922963085481
carrying	-10.319609169880438
containers	-11.49232943070227
still	-7.60522983372658
being	-7.7401141014165225
disrupted	-11.284690065924025
separate	-9.713473366310122
shipping	-8.63674378889152
imposed	-9.546419281646957
pay	-7.222094202016504
claim	-10.689982958177332
prevented	-11.012756350440384
movement	-9.837771082987699
port	-8.641178385959385
nearly	-8.945290999807263
vessels	-9.462158938029216
went	-9.49293059669597
before	-7.416096618423214
hearing	-9.882891518268169
arbitration	-11.112839808997366
commission	-7.457408288950969
today	-6.7814141876172735
disruption	-11.284690065924025
began	-8.672783725374718
cargo	-9.312346659800555
handling	-10.39371714203416
sydney	-10.96623633480549
newcastle	-12.265519318935752
kembla	-12.958666499495697
part	-7.7712806936549415
called	-8.225396310880289
trades	-10.446360875519582
labour	-9.49293059669597
council	-8.162875953898956
protest	-10.068294741599532
state	-7.465605056155148
workers	-8.576639864821814
compensation	-10.39371714203416
laws	-9.462158938029216
various	-9.356798422371389
unions	-9.996835777617386
appear	-10.207131186453747
taking	-8.774075059425817
turn	-9.85258616877284
start	-8.29522740538363
shift	-9.962934225941705
then	-8.531825849032023
walk	-12.447840875729705
container	-10.186077777255916
movements	-9.898395704804134
most	-7.643819830996449
affected	-8.93928497574705
stopped	-10.228637391674711
altogether	-12.111368639108493
say	-7.877262134511233
how	-8.466291807652949
go	-8.551947252231443
what	-7.993493579476198
effect	-8.350168523414931
commodity	-8.470030129763556
may	-6.392932156065189
likely	-7.68055184026518
least	-8.314275600354323
paian	-14.057278788163806
nainggolan	-12.958666499495697
reuters	-7.784401781617639
telephone	-9.060066514399692
interview	-8.945290999807263
sawn	-14.057278788163806
timber	-11.012756350440384
pepper	-13.364131607603861
tobacco	-10.296078672470244
considered	-9.166929659942053
either	-9.29510485336605
refined	-9.713473366310122
introduced	-9.638438180367208
question	-9.189744337708223
rachmat	-12.958666499495697
saleh	-12.265519318935752
when	-7.2318187519084995
ahead	-8.945290999807263
made	-7.1626087487303245
fledgling	-12.670984427043916
currently	-8.25818613370328
coffee	-7.547020447640657
physicals	-12.111368639108493
outcry	-13.364131607603861
system	-7.583388091811531
four	-7.177922983703367
days	-7.842670689741614
several	-8.101441418698975
factors	-8.921480351113544
make	-7.673772153279801
cautiously	-11.49232943070227
slowly	-10.879224957815861
safely	-11.659383515365436
mistake	-11.754693695169761
undermine	-11.418221458548548
confidence	-9.700569961474214
physical	-10.501930726674392
added	-7.0388769890946055
january	-6.600246699041426
contracts	-8.610541416497496
traded	-9.122804855033115
five	-6.874926676278544
forward	-9.442158271322546
robusta	-11.349228587061596
grades	-9.726545447877475
prompt	-10.560771226697327
board	-7.001965944824055
considering	-8.994683755136839
introduction	-10.031927097428657
futures	-8.117107535443374
later	-8.25818613370328
feasibility	-10.59154288536408
study	-8.641178385959385
needed	-8.668207058347305
decisions	-9.946404923990494
until	-8.009906609117529
elections	-10.761441922159477
monday	-8.576639864821814
should	-7.308519240672127
marketing	-8.288957792370034
hoped	-9.808783546114448
development	-7.844672692412288
help	-7.88766805567235
trying	-9.365930905934663
overseas	-9.026840866771371
building	-9.122804855033115
contacts	-11.061546514609816
users	-10.39371714203416
teams	-11.97783724648397
already	-7.93478597864942
encourage	-9.591370669509223
direct	-9.32108033976931
use	-8.091132049040114
delegation	-10.228637391674711
visit	-9.42254979993417
europe	-8.610541416497496
mexico	-9.393839694051739
latin	-9.930144403118714
states	-7.310866659590432
participation	-9.766819347015415
infant	-13.364131607603861
good	-8.162875953898956
although	-8.276535272371477
disappointing	-11.284690065924025
transactions	-9.03339826731753
december	-7.187225376365681
totalled	-8.951333314263225
worth	-8.436877922446657
plus	-8.869892982323051
rupiah	-11.349228587061596
delivered	-10.186077777255916
locally	-11.49232943070227
latest	-8.336967011556395
report	-7.1882643374981
amounted	-10.250616298393487
only	-7.323876896326447
lots	-10.96623633480549
valued	-9.303688597057441
total	-6.87113448364148
membership	-10.560771226697327
nine	-6.904227153226326
brokers	-9.52467929501055
sri	-10.068294741599532
lanka	-10.186077777255916
gets	-9.638438180367208
usda	-7.769420228002022
approval	-8.111858179557231
wheat	-7.119964706940125
food	-8.390852100051374
agriculture	-7.562013232226798
approved	-8.111858179557231
continental	-9.115636365554503
sale	-7.0874881182622165
soft	-9.5799419736856
pacific	-8.165634576338036
northwest	-10.16545849005318
colombo	-11.659383515365436
shipment	-8.815531773104164
mining	-8.61919947924061
gold	-7.547020447640657
mine	-8.436877922446657
corp	-5.92604223846769
holdings	-8.237195857811445
wmng	-13.364131607603861
wmc	-12.265519318935752
establish	-9.962934225941705
joint	-8.37710617914674
venture	-8.606240334598105
northern	-8.98210497292998
territory	-11.349228587061596
about	-6.114916550489472
known	-9.557469117833541
goodall	-14.057278788163806
project	-9.04664349406755
owned	-7.645460520453909
local	-8.610541416497496
grace	-10.761441922159477
gra	-12.670984427043916
unit	-7.110302796028388
located	-9.930144403118714
kms	-11.860054210827586
east	-8.55602057761908
adelaide	-12.670984427043916
river	-9.375147561039586
mt	-10.343706721459498
bundey	-14.057278788163806
statement	-7.381455566528958
pit	-11.754693695169761
conventional	-11.349228587061596
leach	-12.447840875729705
treatment	-10.343706721459498
plant	-8.173956399675527
produce	-8.975874423179343
ounces	-8.903987193666028
mid	-8.875495237871721
annual	-7.569594769679195
ore	-8.988374585943575
capacity	-8.543850041998823
sumitomo	-10.343706721459498
aims	-10.501930726674392
quick	-10.501930726674392
recovery	-9.159438988212894
merger	-7.38271739634938
sumi	-13.364131607603861
certain	-8.279626464941149
status	-9.882891518268169
profitable	-9.626461989320493
result	-7.956959836143742
heiwa	-12.670984427043916
sogo	-12.670984427043916
analysts	-7.208212505530349
osaka	-12.265519318935752
based	-7.465605056155148
desposits	-14.057278788163806
trillion	-10.725074277988602
merged	-10.068294741599532
small	-8.610541416497496
struggling	-12.111368639108493
unrecoverable	-14.057278788163806
loans	-7.8960714664687295
october	-8.160124920527066
link	-10.343706721459498
president	-7.2876368113113035
koh	-14.057278788163806
komatsu	-11.659383515365436
confident	-9.650559540899552
his	-7.5455334585190785
can	-7.64054650565148
regain	-11.49232943070227
position	-8.404789607895156
ll	-10.39371714203416
back	-8.264265179779663
within	-8.205076308389332
three	-6.664631267442183
years	-7.308519240672127
initially	-10.10603506958238
profitability	-10.014227520329255
efficiency	-10.879224957815861
vastly	-12.958666499495697
branch	-9.979741344258086
network	-9.403318438006282
metropolitan	-10.446360875519582
area	-8.28583766503379
relatively	-9.482567809660424
weak	-9.403318438006282
divided	-10.473759849707696
whether	-8.264265179779663
gamble	-12.670984427043916
paid	-8.317485875984572
too	-8.51994452114527
debts	-10.086986874611684
others	-9.303688597057441
argue	-10.921784572234657
effective	-8.050925628562073
creating	-10.96623633480549
comparable	-10.228637391674711
scratch	-14.057278788163806
agreed	-7.242735890903847
aggressive	-10.343706721459498
entered	-9.228965050861506
lucrative	-12.111368639108493
securities	-7.3250680816966
geared	-11.97783724648397
competition	-9.087465488587805
questioned	-10.838402963295605
wisdom	-12.447840875729705
moves	-9.108518897785638
ve	-9.739790674627496
bold	-11.754693695169761
everything	-11.112839808997366
largely	-9.213091701705215
hands	-9.823172283566548
kleinwort	-11.061546514609816
benson	-11.49232943070227
simon	-10.560771226697327
smithson	-11.97783724648397
limits	-9.61462753167349
placed	-9.713473366310122
enter	-9.882891518268169
investment	-7.197663884509604
goldman	-10.501930726674392
sachs	-10.186077777255916
limited	-8.744072809122018
partnership	-8.820836825333856
federal	-7.3250680816966
reserve	-7.842670689741614
forbidden	-14.057278788163806
personnel	-10.501930726674392
tie	-11.166907030267641
widely	-10.12545315543948
looked	-10.761441922159477
lame	-14.057278788163806
duck	-14.057278788163806
fed	-7.524944495941456
stricter	-12.111368639108493
regulations	-9.996835777617386
change	-7.995821869235789
near	-8.531825849032023
future	-8.050925628562073
things	-9.946404923990494
wait	-10.250616298393487
century	-10.560771226697327
willing	-9.602931491910299
patient	-11.860054210827586
routes	-11.012756350440384
into	-7.129720881885489
home	-8.589218647028675
article	-10.689982958177332
act	-8.898223488949277
version	-11.112839808997366
glass	-10.761441922159477
steagall	-14.057278788163806
separates	-13.364131607603861
banking	-8.14648214412328
walls	-12.670984427043916
crumbling	-13.364131607603861
hopes	-9.52467929501055
deregulation	-10.41969262843742
create	-9.867624046137381
opportunities	-9.979741344258086
need	-8.216637130790408
find	-9.152004009725376
chances	-10.36839933404987
cases	-10.068294741599532
these	-7.932595397269601
related	-8.81025471600332
trust	-8.225396310880289
occur	-10.273089154245545
focus	-9.930144403118714
bond	-8.496597157148278
dealing	-10.273089154245545
strengthening	-10.62329158367866
meiko	-14.057278788163806
holds	-8.892492814240292
optimistic	-9.662829633491368
entering	-10.838402963295605
here	-8.160124920527066
swiss	-8.933314808760548
universal	-10.446360875519582
subsidiary	-7.611558968778228
banca	-11.97783724648397
del	-10.36839933404987
gottardo	-13.364131607603861
finance	-7.722224536665747
grant	-10.41969262843742
licences	-9.675252153489925
subsidiaries	-9.375147561039586
banks	-7.134634896687919
soon	-8.659116086646053
parent	-9.01385367124456
less	-8.031412814338491
reluctant	-10.62329158367866
push	-9.675252153489925
don	-8.805005360117176
waves	-12.447840875729705
expect	-8.411831890520569
allowed	-9.228965050861506
like	-8.76901175746927
city	-8.641178385959385
pushing	-10.530918263547644
lending	-8.719740708462488
individuals	-10.65608140650165
medium	-9.393839694051739
businesses	-8.78427922960006
replace	-10.12545315543948
disappearing	-12.670984427043916
big	-9.403318438006282
devote	-14.057278788163806
lot	-9.546419281646957
digesting	-14.057278788163806
initiatives	-11.349228587061596
ailing	-11.418221458548548
strategies	-11.754693695169761
absorbing	-12.447840875729705
juggling	-14.057278788163806
next	-7.3903219957346
decade	-10.725074277988602
see	-8.228333170553599
strategy	-9.412887889022434
right	-8.641178385959385
wrong	-11.349228587061596
subroto	-10.446360875519582
supports	-10.319609169880438
extension	-9.85258616877284
mines	-8.892492814240292
confirmed	-9.482567809660424
support	-8.053391721057267
sixth	-10.62329158367866
agreement	-6.711913947746937
ita	-11.754693695169761
necessary	-8.969682452931423
clarify	-11.860054210827586
lapse	-12.447840875729705
ready	-9.687830935696784
seventh	-11.49232943070227
accord	-8.03625543881428
believe	-8.820836825333856
unnecessary	-11.659383515365436
expire	-9.766819347015415
june	-7.443894569784247
unless	-9.04664349406755
thirds	-10.250616298393487
majority	-9.108518897785638
members	-8.216637130790408
vote	-9.205248524244189
bundesbank	-8.18516099868839
allocates	-12.265519318935752
marks	-7.709889578507796
tender	-7.434542464213966
accepted	-9.108518897785638
bids	-9.174476865577436
repurchase	-8.632328770682403
fixed	-8.668207058347305
rate	-6.520914849759295
bid	-7.578769145955237
liquidity	-8.763973963439314
credited	-11.572372138375806
funds	-8.009906609117529
allocated	-10.62329158367866
buy	-7.189304379193514
pledged	-10.273089154245545
drain	-10.16545849005318
earlier	-7.054213329377344
expires	-9.996835777617386
effectively	-10.228637391674711
withdrawing	-11.860054210827586
net	-5.205186024686677
allocation	-10.59154288536408
answer	-10.530918263547644
enquiries	-11.166907030267641
withdrawal	-10.250616298393487
did	-7.578769145955237
reflect	-8.779164128933289
tightening	-10.446360875519582
credit	-7.412187818658162
policy	-7.4200207568793495
seen	-8.317485875984572
context	-11.166907030267641
plentiful	-14.057278788163806
held	-7.776882949203611
average	-7.568073856838489
six	-6.966368966083823
well	-7.734713548236522
clear	-9.213091701705215
minimum	-9.0944341579039
requirement	-9.442158271322546
bidding	-10.031927097428657
outgoing	-12.670984427043916
themselves	-10.296078672470244
shown	-10.14525578273566
felt	-10.12545315543948
plenty	-11.860054210827586
dealers	-7.667038121098456
keen	-10.838402963295605
accruing	-12.111368639108493
blunt	-12.447840875729705
effectiveness	-11.754693695169761
security	-8.63674378889152
main	-8.387397865183287
instrument	-10.96623633480549
steering	-11.754693695169761
rates	-6.870377767752174
pacts	-10.501930726674392
weeks	-8.264265179779663
money	-7.1316835910533385
fluctuations	-10.10603506958238
outside	-9.228965050861506
range	-8.48893428440271
atlas	-11.22406544410759
bail	-13.364131607603861
bona	-12.447840875729705
consolidated	-9.026840866771371
atlc	-14.057278788163806
mn	-11.659383515365436
holding	-8.333693686211426
troubled	-10.838402963295605
philippines	-9.568642418431667
copper	-8.492758380841114
depressed	-9.766819347015415
reported	-7.404415758810459
pesos	-9.638438180367208
ending	-8.560110562870603
compared	-7.307347594375236
company	-5.608364437500863
losses	-8.050925628562073
scaled	-12.111368639108493
down	-7.271691143155876
operations	-7.229649553660954
island	-9.726545447877475
cebu	-14.057278788163806
started	-9.080545045743232
negotiations	-8.415371717225693
continuing	-8.749011090762602
acquisition	-7.213528839157582
existing	-9.026840866771371
restructuring	-8.466291807652949
loan	-7.630790330706115
memorandum	-11.418221458548548
understanding	-10.41969262843742
signed	-8.422489184994557
sides	-9.823172283566548
acquire	-7.690808340432368
repaid	-11.418221458548548
discussing	-10.62329158367866
equity	-8.422489184994557
infusion	-11.97783724648397
creation	-11.49232943070227
fund	-8.370303431823986
exploration	-8.373699020825125
properties	-8.763973963439314
province	-10.031927097428657
masbate	-13.364131607603861
wilson	-10.086986874611684
manager	-8.886794793125654
reasonably	-11.49232943070227
accurate	-11.418221458548548
seriously	-10.068294741599532
investments	-8.988374585943575
give	-8.343545982654437
pre	-8.606240334598105
war	-8.749011090762602
underground	-10.62329158367866
accelerated	-11.061546514609816
tonnage	-10.273089154245545
increased	-7.708139796784008
extending	-10.62329158367866
operation	-8.898223488949277
life	-8.729402619374225
rises	-8.627933159209366
same	-7.655361591436621
period	-7.38019532691667
people	-8.682000380479641
edition	-12.111368639108493
compares	-9.482567809660424
target	-8.187981875030031
rather	-8.921480351113544
base	-8.240167628200602
low	-7.9773455930682164
side	-9.753213694959637
grew	-9.42254979993417
normal	-9.07367216645547
product	-8.210840013106083
quality	-9.205248524244189
improvement	-9.039998951348881
farm	-7.988853199919696
angered	-11.418221458548548
demands	-9.996835777617386
tell	-10.560771226697327
liberalisation	-10.799182250142325
harm	-11.061546514609816
drop	-8.058342226217123
active	-9.713473366310122
drives	-11.97783724648397
suppliers	-10.250616298393487
customer	-8.988374585943575
reasonable	-10.049945602931334
liberalise	-11.97783724648397
mutsuki	-12.670984427043916
kato	-11.349228587061596
insists	-12.111368639108493
protected	-10.65608140650165
volume	-8.831532114450605
origin	-10.296078672470244
regulated	-11.49232943070227
protect	-9.602931491910299
farmers	-8.314275600354323
canada	-7.394146092173003
competitive	-9.04664349406755
