t|d	-6.106971687086875
i|ie	-6.106971687086875
s|si	-6.118532509487951
en|e	-6.118532509487951
n|n'	-6.130228549251142
d|de	-6.130228549251142
i|ia	-6.1420630068981446
in|i	-6.1420630068981446
v|ve	-6.1540391979448605
ul|u	-6.1540391979448605
o|ow	-6.1540391979448605
n|ng	-6.1540391979448605
in|ni	-6.1661605584772055
el|e	-6.1661605584772055
o|on	-6.17843065106902
ie|ei	-6.17843065106902
f|fi	-6.17843065106902
ei|e	-6.17843065106902
t|ts	-6.190853171067577
me|m	-6.203431953274437
ac|a	-6.203431953274437
o|ol	-6.216170979051867
k|ke	-6.216170979051867
e |e	-6.216170979051867
or|o	-6.229074383887775
pe|p	-6.242146465455128
n|nt	-6.255391692205148
le|el	-6.255391692205148
t|tr	-6.268814712537289
t|ta	-6.268814712537289
en|ne	-6.268814712537289
ri|r	-6.282420364593067
o|oa	-6.2962136867254035
l|li	-6.2962136867254035
it|ti	-6.2962136867254035
c|co	-6.2962136867254035
nt|n	-6.310199928700143
ia|i	-6.310199928700143
ur|u	-6.3243845636920994
ck|c	-6.3243845636920994
i|im	-6.338773301144199
u|ul	-6.353372100565352
n|nd	-6.353372100565352
de|ed	-6.353372100565352
ti|t	-6.368187186350492
is|si	-6.368187186350492
e|et	-6.368187186350492
e|ei	-6.383225063715033
i|ic	-6.398492535845821
c|t	-6.398492535845821
c|ce	-6.398492535845821
t|c	-6.413996722381786
se|es	-6.413996722381786
ke|k	-6.413996722381786
i|io	-6.413996722381786
u|un	-6.429745079349926
t|to	-6.429745079349926
s|sh	-6.445745420696367
ne|en	-6.445745420696367
ce|c	-6.445745420696367
u|uc	-6.4620059415681474
u|ua	-6.4620059415681474
s|z	-6.4620059415681474
ni|n	-6.4620059415681474
i|il	-6.4620059415681474
>|>s	-6.4620059415681474
s|t	-6.4785352435193575
r|ro	-6.4785352435193575
it|i	-6.4785352435193575
at|a	-6.4785352435193575
p|pr	-6.495342361835739
>|>a	-6.495342361835739
c|g	-6.512436795195039
t|th	-6.5298285379069085
si|is	-6.5298285379069085
a|ag	-6.5298285379069085
o|op	-6.547528115006309
ni|in	-6.547528115006309
io|i	-6.547528115006309
ia|ai	-6.547528115006309
t|t'	-6.565546620508988
ue|u	-6.583895759177184
l|ly	-6.583895759177184
wh|w	-6.602587892189336
th|t	-6.602587892189336
oa|o	-6.602587892189336
k|c	-6.602587892189336
ad|a	-6.602587892189336
w|u	-6.621636087160031
ol|o	-6.621636087160031
be|b	-6.621636087160031
r|rt	-6.641054173017133
ow|o	-6.641054173017133
es|se	-6.641054173017133
p|ph	-6.660856800313312
o|oc	-6.660856800313312
>|>p	-6.660856800313312
z|s	-6.681059507630832
y|e	-6.681059507630832
o|os	-6.681059507630832
on|o	-6.681059507630832
n|na	-6.681059507630832
nd|n	-6.681059507630832
me|em	-6.681059507630832
>|>w	-6.681059507630832
>a|>	-6.681059507630832
r|rs	-6.701678794833567
m|mi	-6.701678794833567
f|fe	-6.701678794833567
sc|s	-6.7227322040313995
ra|ar	-6.7227322040313995
i|ig	-6.7227322040313995
ge|g	-6.7227322040313995
e|ec	-6.7227322040313995
ua|u	-6.744238409252364
p|b	-6.744238409252364
ef|e	-6.744238409252364
d|di	-6.744238409252364
co|c	-6.744238409252364
ch|c	-6.744238409252364
r|l	-6.766217315971138
li|l	-6.766217315971138
i|ip	-6.766217315971138
u|w	-6.788690171823197
b|be	-6.788690171823197
an|na	-6.788690171823197
>|>k	-6.788690171823197
ir|ri	-6.811679690047896
>|>h	-6.811679690047896
y |y	-6.83521018745809
t|tu	-6.83521018745809
ro|or	-6.83521018745809
om|o	-6.83521018745809
l|lo	-6.83521018745809
au|a	-6.83521018745809
ui|u	-6.859307739037151
il|li	-6.859307739037151
h|ho	-6.859307739037151
em|me	-6.859307739037151
b|d	-6.859307739037151
>e|>	-6.859307739037151
v|f	-6.884000351627522
p|pa	-6.884000351627522
a|af	-6.884000351627522
ar|ra	-6.884000351627522
w|we	-6.909318159611812
r|rn	-6.909318159611812
o|ot	-6.909318159611812
f|v	-6.909318159611812
em|e	-6.909318159611812
ct|c	-6.909318159611812
au|ua	-6.909318159611812
>|>i	-6.909318159611812
we|w	-6.935293646015073
us|u	-6.935293646015073
t|s	-6.935293646015073
st|s	-6.935293646015073
si|s	-6.935293646015073
p|pl	-6.935293646015073
ci|ic	-6.935293646015073
xs|x	-6.961961893097234
u|ue	-6.961961893097234
te|et	-6.961961893097234
ph|p	-6.961961893097234
n |n	-6.961961893097234
g|gh	-6.961961893097234
d|b	-6.961961893097234
a |a	-6.961961893097234
>|>e	-6.961961893097234
>h|>	-6.961961893097234
ta|t	-6.989360867285348
f|fr	-6.989360867285348
e|ey	-6.989360867285348
c|ct	-6.989360867285348
v|vi	-7.017531744252045
r|ry	-7.017531744252045
ng|n	-7.017531744252045
i|ir	-7.017531744252045
e|t	-7.017531744252045
ve|v	-7.046519281125297
u|up	-7.046519281125297
to|t	-7.046519281125297
ns|n	-7.046519281125297
l|t	-7.046519281125297
ey|e	-7.046519281125297
c|ca	-7.046519281125297
ti|it	-7.076372244274978
p|pi	-7.076372244274978
o|oe	-7.076372244274978
n|nc	-7.076372244274978
na|an	-7.076372244274978
m|mb	-7.076372244274978
i|id	-7.076372244274978
ic|i	-7.076372244274978
th|ht	-7.107143902941732
r |r	-7.107143902941732
m|mp	-7.107143902941732
m|ma	-7.107143902941732
mn|m	-7.107143902941732
k|h	-7.107143902941732
d|da	-7.107143902941732
c|cr	-7.107143902941732
a|am	-7.107143902941732
ai|ia	-7.107143902941732
tr|t	-7.1388926012563125
sh|s	-7.1388926012563125
ht|th	-7.1388926012563125
c|ck	-7.1388926012563125
b|p	-7.1388926012563125
vi|v	-7.171682424079303
or|ro	-7.171682424079303
ma|m	-7.171682424079303
g|j	-7.171682424079303
a|ad	-7.171682424079303
ra|r	-7.205583975754984
g|c	-7.205583975754984
ri|ir	-7.2406752955662546
oc|o	-7.2406752955662546
c|k	-7.2406752955662546
ci|c	-7.2406752955662546
ye|y	-7.27704293973713
r|e	-7.27704293973713
pi|p	-7.27704293973713
m|mn	-7.27704293973713
ec|ce	-7.27704293973713
ap|a	-7.27704293973713
t |t	-7.314783267719976
s|sa	-7.314783267719976
r|u	-7.314783267719976
ro|r	-7.314783267719976
o|oi	-7.314783267719976
ol|lo	-7.314783267719976
n|d	-7.314783267719976
ig|gi	-7.314783267719976
h|hi	-7.314783267719976
ho|h	-7.314783267719976
fe|f	-7.314783267719976
e|em	-7.314783267719976
am|a	-7.314783267719976
t|h	-7.354003980873258
s|so	-7.354003980873258
r|r'	-7.354003980873258
r|n	-7.354003980873258
op|o	-7.354003980873258
oe|o	-7.354003980873258
at|ta	-7.354003980873258
ae|ea	-7.354003980873258
>|>u	-7.354003980873258
u|us	-7.394825975393513
rs|r	-7.394825975393513
m|mo	-7.394825975393513
mi|m	-7.394825975393513
ir|i	-7.394825975393513
g|d	-7.394825975393513
b|br	-7.394825975393513
E|e	-7.394825975393513
y|ys	-7.437385589812309
y|ym	-7.437385589812309
xc|x	-7.437385589812309
un|u	-7.437385589812309
s|d	-7.437385589812309
su|s	-7.437385589812309
st|ts	-7.437385589812309
pa|p	-7.437385589812309
n|r	-7.437385589812309
k|t	-7.437385589812309
g|gr	-7.437385589812309
e|s	-7.437385589812309
ev|ve	-7.437385589812309
ed|de	-7.437385589812309
q|c	-7.481837352383143
o|og	-7.481837352383143
os|o	-7.481837352383143
of|o	-7.481837352383143
ly|l	-7.481837352383143
id|i	-7.481837352383143
e|eu	-7.481837352383143
et|e	-7.481837352383143
e'|e	-7.481837352383143
d|g	-7.481837352383143
d |d	-7.481837352383143
c|cu	-7.481837352383143
b|bu	-7.481837352383143
y|ye	-7.528357368018035
ue|eu	-7.528357368018035
t|e	-7.528357368018035
ts|t	-7.528357368018035
p|po	-7.528357368018035
o|of	-7.528357368018035
on|no	-7.528357368018035
mi|im	-7.528357368018035
l|r	-7.528357368018035
li|il	-7.528357368018035
l |l	-7.528357368018035
im|mi	-7.528357368018035
ht|h	-7.528357368018035
hi|h	-7.528357368018035
fe|ef	-7.528357368018035
do|d	-7.528357368018035
b|bi	-7.528357368018035
a|y	-7.528357368018035
>s|>	-7.528357368018035
tw|t	-7.5771475321874675
s|sw	-7.5771475321874675
r|rh	-7.5771475321874675
r|rc	-7.5771475321874675
pr|p	-7.5771475321874675
n|t	-7.5771475321874675
n|ny	-7.5771475321874675
n|nu	-7.5771475321874675
la|l	-7.5771475321874675
k |k	-7.5771475321874675
eo|e	-7.5771475321874675
di|d	-7.5771475321874675
cs|c	-7.5771475321874675
bu|b	-7.5771475321874675
|	-7.628440826575018
x|xc	-7.628440826575018
t|tl	-7.628440826575018
s|sp	-7.628440826575018
ry|r	-7.628440826575018
oi|io	-7.628440826575018
l|i	-7.628440826575018
lo|ol	-7.628440826575018
e|eo	-7.628440826575018
ca|c	-7.628440826575018
>|>d	-7.628440826575018
>i|>	-7.628440826575018
u|ut	-7.682508047845293
ut|u	-7.682508047845293
t|l	-7.682508047845293
tu|t	-7.682508047845293
sa|as	-7.682508047845293
rd|r	-7.682508047845293
ot|o	-7.682508047845293
lo|l	-7.682508047845293
la|al	-7.682508047845293
h|ht	-7.682508047845293
gu|g	-7.682508047845293
e|ef	-7.682508047845293
d|e	-7.682508047845293
a|ay	-7.682508047845293
am|ma	-7.682508047845293
>|>t	-7.682508047845293
>t|>	-7.682508047845293
x|xi	-7.739666461685243
u|uf	-7.739666461685243
sa|s	-7.739666461685243
ru|ur	-7.739666461685243
rt|r	-7.739666461685243
pt|p	-7.739666461685243
po|p	-7.739666461685243
nc|n	-7.739666461685243
iu|ui	-7.739666461685243
im|i	-7.739666461685243
if|fi	-7.739666461685243
ib|bi	-7.739666461685243
h|n	-7.739666461685243
ga|g	-7.739666461685243
fi|f	-7.739666461685243
cu|c	-7.739666461685243
a|l	-7.739666461685243
a|ab	-7.739666461685243
>|>o	-7.739666461685243
u|um	-7.800291083501677
ru|r	-7.800291083501677
p|pt	-7.800291083501677
o |o	-7.800291083501677
n|n 	-7.800291083501677
nu|n	-7.800291083501677
na|n	-7.800291083501677
l|d	-7.800291083501677
l|b	-7.800291083501677
i|t	-7.800291083501677
i|if	-7.800291083501677
if|i	-7.800291083501677
h|ha	-7.800291083501677
d|n	-7.800291083501677
c|x	-7.800291083501677
c|cs	-7.800291083501677
ce|ec	-7.800291083501677
a|t	-7.800291083501677
P|p	-7.800291083501677
>k|>	-7.800291083501677
x|c	-7.864829604639248
uo|ou	-7.864829604639248
t|p	-7.864829604639248
t|i	-7.864829604639248
r|rd	-7.864829604639248
r|i	-7.864829604639248
r|d	-7.864829604639248
r|a	-7.864829604639248
rn|r	-7.864829604639248
q|qu	-7.864829604639248
n|no	-7.864829604639248
n|l	-7.864829604639248
n'|n	-7.864829604639248
l|ls	-7.864829604639248
i|h	-7.864829604639248
h|e	-7.864829604639248
g|t	-7.864829604639248
e|n	-7.864829604639248
d|ds	-7.864829604639248
a|r	-7.864829604639248
a|a 	-7.864829604639248
ay|a	-7.864829604639248
>|>r	-7.864829604639248
u|ug	-7.9338224761262
us|su	-7.9338224761262
ta|at	-7.9338224761262
s|x	-7.9338224761262
s|sy	-7.9338224761262
so|s	-7.9338224761262
r|s	-7.9338224761262
r|f	-7.9338224761262
n|s	-7.9338224761262
k|ks	-7.9338224761262
io|oi	-7.9338224761262
h|t	-7.9338224761262
h|i	-7.9338224761262
gi|ig	-7.9338224761262
f|fo	-7.9338224761262
ba|ab	-7.9338224761262
al|la	-7.9338224761262
x|xh	-8.007930448279922
u|ub	-8.007930448279922
uc|u	-8.007930448279922
ua|au	-8.007930448279922
ts|st	-8.007930448279922
s|r	-8.007930448279922
s|a	-8.007930448279922
r|t	-8.007930448279922
n|u	-8.007930448279922
m|ms	-8.007930448279922
mo|m	-8.007930448279922
k|g	-8.007930448279922
gh|g	-8.007930448279922
f|ft	-8.007930448279922
f|fl	-8.007930448279922
fo|f	-8.007930448279922
e|d	-8.007930448279922
ep|e	-8.007930448279922
eg|e	-8.007930448279922
da|d	-8.007930448279922
cl|c	-8.007930448279922
b|bl	-8.007930448279922
a|d	-8.007930448279922
ag|ga	-8.007930448279922
D|d	-8.007930448279922
>|>f	-8.007930448279922
u|r	-8.087973155953458
ur|ru	-8.087973155953458
ud|du	-8.087973155953458
t|n	-8.087973155953458
t|k	-8.087973155953458
s|e	-8.087973155953458
rl|r	-8.087973155953458
q|g	-8.087973155953458
p|f	-8.087973155953458
o|od	-8.087973155953458
oi|o	-8.087973155953458
mo|om	-8.087973155953458
l|e	-8.087973155953458
j|g	-8.087973155953458
id|di	-8.087973155953458
h|u	-8.087973155953458
hu|h	-8.087973155953458
ha|h	-8.087973155953458
g|gn	-8.087973155953458
g|gi	-8.087973155953458
g|ga	-8.087973155953458
fr|f	-8.087973155953458
e|r	-8.087973155953458
e|h	-8.087973155953458
e|e'	-8.087973155953458
ep|pe	-8.087973155953458
eo|oe	-8.087973155953458
c|a	-8.087973155953458
ca|ac	-8.087973155953458
b|bo	-8.087973155953458
bo|b	-8.087973155953458
ba|b	-8.087973155953458
a|ae	-8.087973155953458
>w|>	-8.087973155953458
>m|>	-8.087973155953458
ys|y	-8.174984532943087
t|t 	-10.572879805741458
t|r	-8.174984532943087
r|p	-8.174984532943087
r|m	-8.174984532943087
pe|ep	-8.174984532943087
o|o'	-8.174984532943087
no|n	-8.174984532943087
l|w	-8.174984532943087
l|la	-8.174984532943087
lu|ul	-8.174984532943087
i|l	-8.174984532943087
iu|i	-8.174984532943087
h|hy	-8.174984532943087
hr|h	-8.174984532943087
g|k	-8.174984532943087
e|e 	-8.174984532943087
e|c	-8.174984532943087
e|b	-8.174984532943087
ex|e	-8.174984532943087
d|r	-8.174984532943087
d|dg	-8.174984532943087
c|q	-8.174984532943087
c|p	-8.174984532943087
c|cl	-8.174984532943087
ah|ha	-8.174984532943087
>|>m	-8.174984532943087
y|y 	-8.270294712747413
y|u	-8.270294712747413
y|o	-8.270294712747413
w|r	-8.270294712747413
vo|v	-8.270294712747413
u|y	-8.270294712747413
u|s	-8.270294712747413
u|n	-8.270294712747413
u|l	-8.270294712747413
ul|lu	-8.270294712747413
t|tw	-8.270294712747413
s |s	-8.270294712747413
r|ru	-8.270294712747413
rc|r	-8.270294712747413
p|t	-8.270294712747413
po|op	-8.270294712747413
o|oy	-8.270294712747413
op|po	-8.270294712747413
ng|gn	-8.270294712747413
j|jo	-8.270294712747413
h |h	-8.270294712747413
g|gs	-8.270294712747413
g|e	-8.270294712747413
e|'	-8.270294712747413
eu|e	-8.270294712747413
di|id	-8.270294712747413
bl|b	-8.270294712747413
ac|ca	-8.270294712747413
I|I'	-8.270294712747413
>l|>	-8.270294712747413
y'|y	-8.37565522840524
w|h	-8.37565522840524
un|nu	-8.37565522840524
s|n	-8.37565522840524
r|w	-8.37565522840524
pl|p	-8.37565522840524
o|o 	-8.37565522840524
om|mo	-8.37565522840524
od|o	-8.37565522840524
ob|o	-8.37565522840524
n|g	-8.37565522840524
nk|n	-8.37565522840524
mu|m	-8.37565522840524
ma|am	-8.37565522840524
l|u	-8.37565522840524
l|n	-8.37565522840524
k|a	-8.37565522840524
h|hl	-8.37565522840524
g|q	-8.37565522840524
gi|g	-8.37565522840524
gd|dg	-8.37565522840524
fa|f	-8.37565522840524
eg|ge	-8.37565522840524
e-|e	-8.37565522840524
d|dr	-8.37565522840524
d|dl	-8.37565522840524
dl|ld	-8.37565522840524
c|i	-8.37565522840524
cy|yc	-8.37565522840524
b|v	-8.37565522840524
a|s	-8.37565522840524
a|c	-8.37565522840524
ae|a	-8.37565522840524
R|r	-8.37565522840524
B|b	-8.37565522840524
A|E	-8.37565522840524
-| 	-8.37565522840524
y|ya	-8.493438264061622
x|s	-8.493438264061622
w|e	-8.493438264061622
wo|ow	-8.493438264061622
v|b	-8.493438264061622
u|ud	-8.493438264061622
u|u'	-8.493438264061622
um|u	-8.493438264061622
ud|u	-8.493438264061622
t|a	-8.493438264061622
tl|t	-8.493438264061622
s|su	-8.493438264061622
su|us	-8.493438264061622
p|m	-8.493438264061622
p|c	-8.493438264061622
p |p	-8.493438264061622
o|t	-8.493438264061622
os|so	-8.493438264061622
n|i	-8.493438264061622
n|a	-8.493438264061622
iv|vi	-8.493438264061622
hc|ch	-8.493438264061622
ge|eg	-8.493438264061622
fu|f	-8.493438264061622
e|ex	-8.493438264061622
e|ew	-8.493438264061622
ey|ye	-8.493438264061622
ef|fe	-8.493438264061622
d|dy	-8.493438264061622
d|du	-8.493438264061622
d|d 	-8.493438264061622
do|od	-8.493438264061622
c|n	-8.493438264061622
c|l	-8.493438264061622
c|C	-8.493438264061622
ct|tc	-8.493438264061622
ap|pa	-8.493438264061622
S|s	-8.493438264061622
C|c	-8.493438264061622
>|>g	-8.493438264061622
>|>c	-8.493438264061622
>|>b	-8.493438264061622
>o|>	-8.493438264061622
>b|>	-8.493438264061622
'n|n'	-8.493438264061622
y|y'	-8.626969656686144
y|s	-8.626969656686144
ys|sy	-8.626969656686144
y-|y	-8.626969656686144
vi|iv	-8.626969656686144
ug|gu	-8.626969656686144
uc|cu	-8.626969656686144
t|ty	-8.626969656686144
t|f	-8.626969656686144
t-|t	-8.626969656686144
t'|t	-8.626969656686144
s|s 	-8.626969656686144
s|l	-8.626969656686144
s|f	-8.626969656686144
s'|s	-8.626969656686144
r|rl	-8.626969656686144
o|y	-8.626969656686144
o|ob	-8.626969656686144
oc|co	-8.626969656686144
n|nx	-8.626969656686144
l|lt	-8.626969656686144
l|l 	-8.626969656686144
lu|l	-8.626969656686144
lt|l	-8.626969656686144
iv|i	-8.626969656686144
ip|i	-8.626969656686144
h|p	-8.626969656686144
h|hs	-8.626969656686144
hy|h	-8.626969656686144
hw|wh	-8.626969656686144
g|x	-8.626969656686144
f|r	-8.626969656686144
e|g	-8.626969656686144
ea|ae	-8.626969656686144
d|s	-8.626969656686144
d|j	-8.626969656686144
d|do	-8.626969656686144
d|c	-8.626969656686144
d|a	-8.626969656686144
ds|d	-8.626969656686144
dn|nd	-8.626969656686144
bs|b	-8.626969656686144
a|n	-8.626969656686144
ao|oa	-8.626969656686144
af|a	-8.626969656686144
ab|a	-8.626969656686144
a'|a	-8.626969656686144
G|g	-8.626969656686144
>u|>	-8.626969656686144
>r|>	-8.626969656686144
xh|x	-8.781120336513403
w|wl	-8.781120336513403
w|v	-8.781120336513403
v|va	-8.781120336513403
ut|tu	-8.781120336513403
ui|iu	-8.781120336513403
t|y	-8.781120336513403
t|u	-8.781120336513403
t|g	-8.781120336513403
s|i	-8.781120336513403
s'|'s	-8.781120336513403
r|y	-8.781120336513403
r|c	-8.781120336513403
rt|tr	-8.781120336513403
r-|r	-8.781120336513403
p|r	-8.781120336513403
ow|wo	-8.781120336513403
nu|un	-8.781120336513403
m|t	-8.781120336513403
m|d	-8.781120336513403
ms|m	-8.781120336513403
m |m	-8.781120336513403
l|ld	-8.781120336513403
l|a	-8.781120336513403
ls|l	-8.781120336513403
lp|pl	-8.781120336513403
k|u	-8.781120336513403
k|kn	-8.781120336513403
ks|k	-8.781120336513403
ka|ak	-8.781120336513403
i|iz	-8.781120336513403
ig|i	-8.781120336513403
h|s	-8.781120336513403
h|r	-8.781120336513403
h|o	-8.781120336513403
h|k	-8.781120336513403
h|hr	-8.781120336513403
h|hn	-8.781120336513403
g|u	-8.781120336513403
gs|g	-8.781120336513403
gn|ng	-8.781120336513403
f|l	-8.781120336513403
fi|if	-8.781120336513403
e|w	-8.781120336513403
eh|he	-8.781120336513403
cr|c	-8.781120336513403
ag|a	-8.781120336513403
I|It	-8.781120336513403
>p|>	-8.781120336513403
|e	-8.781120336513403
z|x	-8.963441893307358
z|c	-8.963441893307358
y|t	-8.963441893307358
yl|ly	-8.963441893307358
yi|y	-8.963441893307358
ye|ey	-8.963441893307358
ya|ay	-8.963441893307358
w|wr	-8.963441893307358
w|wo	-8.963441893307358
w|o	-8.963441893307358
ws|sw	-8.963441893307358
wn|w	-8.963441893307358
ve|ev	-8.963441893307358
va|v	-8.963441893307358
ug|u	-8.963441893307358
t|m	-8.963441893307358
tu|ut	-8.963441893307358
tn|nt	-8.963441893307358
s|y	-8.963441893307358
s|u	-8.963441893307358
s|p	-8.963441893307358
sy|ys	-8.963441893307358
sr|rs	-8.963441893307358
sl|s	-8.963441893307358
s-|s	-8.963441893307358
r|rm	-8.963441893307358
r|r 	-8.963441893307358
r|g	-8.963441893307358
r|b	-8.963441893307358
r'|r	-8.963441893307358
pu|p	-8.963441893307358
o|o-	-8.963441893307358
ot|to	-8.963441893307358
oh|ho	-8.963441893307358
n|c	-8.963441893307358
nw|wn	-8.963441893307358
no|on	-8.963441893307358
nl|n	-8.963441893307358
nh|n	-8.963441893307358
m|p	-8.963441893307358
m|m'	-8.963441893307358
m|b	-8.963441893307358
mu|um	-8.963441893307358
l|y	-8.963441893307358
l|m	-8.963441893307358
l|lu	-8.963441893307358
k|ki	-8.963441893307358
kn|nk	-8.963441893307358
k-|k	-8.963441893307358
i|iu	-8.963441893307358
g|m	-8.963441893307358
g|gt	-8.963441893307358
gt|g	-8.963441893307358
go|g	-8.963441893307358
f|g	-8.963441893307358
f|fa	-8.963441893307358
ft|f	-8.963441893307358
fl|f	-8.963441893307358
e|l	-8.963441893307358
ew|e	-8.963441893307358
eu|ue	-8.963441893307358
ek|ke	-8.963441893307358
d|v	-8.963441893307358
d|u	-8.963441893307358
dr|d	-8.963441893307358
dn|d	-8.963441893307358
c|h	-8.963441893307358
cq|c	-8.963441893307358
b|m	-8.963441893307358
br|b	-8.963441893307358
bi|b	-8.963441893307358
I|i	-8.963441893307358
>c|>	-8.963441893307358
'|e	-8.963441893307358
y|n	-9.186585444621567
yr|ry	-9.186585444621567
x|xt	-9.186585444621567
xz|x	-9.186585444621567
xi|x	-9.186585444621567
w|wa	-9.186585444621567
w|s	-9.186585444621567
we|ew	-9.186585444621567
w |w	-9.186585444621567
v|vo	-9.186585444621567
v|t	-9.186585444621567
v|n	-9.186585444621567
vy|v	-9.186585444621567
u|t	-9.186585444621567
up|u	-9.186585444621567
uo|u	-9.186585444621567
t|tc	-9.186585444621567
t|b	-9.186585444621567
ty|t	-9.186585444621567
to|ot	-9.186585444621567
tm|t	-9.186585444621567
tl|lt	-9.186585444621567
s|w	-9.186585444621567
s|sk	-9.186585444621567
s|s'	-9.186585444621567
s|S	-9.186585444621567
sy|s	-9.186585444621567
sp|ps	-9.186585444621567
sn|ns	-9.186585444621567
sl|ls	-9.186585444621567
r|x	-9.186585444621567
r|rk	-9.186585444621567
r|rg	-9.186585444621567
r|h	-9.186585444621567
p|ps	-9.186585444621567
p|pn	-9.186585444621567
pm|mp	-9.186585444621567
o|l	-9.186585444621567
ou|uo	-9.186585444621567
oe|eo	-9.186585444621567
n|w	-9.186585444621567
n|b	-9.186585444621567
nm|n	-9.186585444621567
m|x	-9.186585444621567
m|mu	-9.186585444621567
mt|m	-9.186585444621567
mr|m	-9.186585444621567
mb|m	-9.186585444621567
l|lc	-9.186585444621567
lt|tl	-9.186585444621567
lc|cl	-9.186585444621567
lb|bl	-9.186585444621567
k|d	-9.186585444621567
j|ju	-9.186585444621567
j|d	-9.186585444621567
i|w	-9.186585444621567
i|r	-9.186585444621567
i|n	-9.186585444621567
iz|i	-9.186585444621567
iy|i	-9.186585444621567
hs|h	-9.186585444621567
g|s	-9.186585444621567
g|gy	-9.186585444621567
g|go	-9.186585444621567
gr|g	-9.186585444621567
go|og	-9.186585444621567
gd|g	-9.186585444621567
f|t	-9.186585444621567
f|p	-9.186585444621567
f|n	-9.186585444621567
f|c	-9.186585444621567
e|m	-9.186585444621567
e|eg	-9.186585444621567
ez|e	-9.186585444621567
ev|e	-9.186585444621567
ek|e	-9.186585444621567
d|w	-9.186585444621567
d|l	-9.186585444621567
dg|d	-9.186585444621567
d-|d	-9.186585444621567
cy|c	-9.186585444621567
cu|uc	-9.186585444621567
b|bs	-9.186585444621567
b|ba	-9.186585444621567
b-|b	-9.186585444621567
b |b	-9.186585444621567
a|A	-9.186585444621567
>|>n	-9.186585444621567
>'|>	-9.186585444621567
|p	-9.186585444621567
ze|ez	-9.474267517073349
y|w	-9.474267517073349
y|r	-9.474267517073349
y|c	-9.474267517073349
yr|y	-9.474267517073349
xt|x	-9.474267517073349
w|ws	-9.474267517073349
wo|w	-9.474267517073349
v|x	-9.474267517073349
v|w	-9.474267517073349
v|i	-9.474267517073349
v|c	-9.474267517073349
u|m	-9.474267517073349
ub|u	-9.474267517073349
t|w	-9.474267517073349
td|t	-9.474267517073349
s|m	-9.474267517073349
s|g	-9.474267517073349
so|os	-9.474267517073349
sn|s	-9.474267517073349
sm|ms	-9.474267517073349
sd|s	-9.474267517073349
r|r-	-9.474267517073349
rm|r	-9.474267517073349
rh|r	-9.474267517073349
p|s	-9.474267517073349
p|pu	-9.474267517073349
p|h	-9.474267517073349
pi|ip	-9.474267517073349
o|w	-9.474267517073349
o|r	-9.474267517073349
o|ov	-9.474267517073349
o|h	-9.474267517073349
